Mk,Category Type Approved,Category Registered,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Ft,Fm,Engine Capacity (cm3),Engine Power (KW)
9,0,0,1391,115,2650,1563,1571,0,1,1582,100
9,0,0,1364,99,2650,1563,1571,0,1,1582,100
11,0,0,1628,119,2700,1585,1590,0,1,2191,110
11,0,0,1628,119,2700,1585,1590,0,1,2191,110
11,0,0,1628,119,2700,1585,1590,0,1,2191,110
11,0,0,1628,119,2700,1585,1590,0,1,2191,110
11,0,0,1628,119,2700,1585,1590,0,1,2191,110
11,0,0,1624,139,2700,1585,1590,0,1,2191,110
11,0,0,1624,139,2700,1585,1590,0,1,2191,110
11,0,0,1624,139,2700,1585,1590,0,1,2191,110
11,0,0,1624,139,2700,1585,1590,0,1,2191,110
11,0,0,1624,139,2700,1585,1590,0,1,2191,110
11,0,0,1624,139,2700,1585,1590,0,1,2191,110
11,0,0,1688,136,2700,1585,1590,0,1,2191,129
11,0,0,1127,142,2310,1495,1505,2,1,1496,96
11,0,0,1127,142,2310,1495,1505,2,1,1496,96
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1130,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1137,154,2310,1495,1505,2,1,1998,118
11,0,0,1090,139,2310,1495,1505,2,1,1496,96
11,0,0,1090,139,2310,1495,1505,2,1,1496,96
11,0,0,1090,139,2310,1495,1505,2,1,1496,96
11,0,0,1090,139,2310,1495,1505,2,1,1496,96
11,0,0,1090,139,2310,1495,1505,2,1,1496,96
11,0,0,1090,139,2310,1495,1505,2,1,1496,96
11,0,0,1090,139,2310,1495,1505,2,1,1496,96
11,0,0,1090,139,2310,1495,1505,2,1,1496,96
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
3,0,0,1037,116,2589,1497,1486,2,1,898,66
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1495,87,2640,1540,1540,2,1,1798,72
21,0,0,1455,86,2640,1550,1550,2,1,1798,72
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,940,95,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,940,95,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,940,95,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
20,0,0,934,96,2407,1412,1408,2,1,999,44
21,0,0,2085,190,2450,1605,1605,0,1,2755,130
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1440,89,2700,1525,1520,2,1,1798,73
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1505,154,2780,1540,1540,2,1,1598,97
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1495,87,2640,1540,1560,2,1,1798,72
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1610,124,2660,1560,1560,0,1,1995,105
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1410,83,2600,1525,1515,2,1,1798,73
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1700,115,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1155,91,2510,1475,1460,0,1,1364,66
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1115,114,2510,1485,1470,2,1,1329,73
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1385,91,2600,1515,1505,2,1,1798,73
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,930,95,2340,1430,1420,2,1,998,51
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1410,92,2600,1515,1505,2,1,1798,73
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1730,151,3275,1630,1618,0,1,1997,130
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1765,122,2660,1570,1570,2,1,2494,114
21,0,0,1795,121,2660,1580,1585,2,1,2494,114
