ID,Mk,Category Type Approved,Category Registered,Ft,Fm
2159886,VOLKSWAGEN,M1,M1,DIESEL,M
4704973,VOLKSWAGEN,M1,M1,DIESEL,M
4781207,VOLKSWAGEN,M1,M1,PETROL,M
3940173,VOLKSWAGEN,M1,M1,DIESEL,M
4729826,VOLKSWAGEN,M1,M1,PETROL,M
3928575,VOLKSWAGEN,M1,M1,DIESEL,M
4845336,VOLKSWAGEN,M1,M1,PETROL/ELECTRIC,M
4724004,VOLKSWAGEN,M1,M1,DIESEL,M
4788131,VOLKSWAGEN,M1,M1,PETROL,M
4744016,VOLKSWAGEN,M1,M1,PETROL,M
1276825,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4758826,VOLKSWAGEN,M1,M1,DIESEL,M
4775211,VOLKSWAGEN,M1,M1,DIESEL,M
4805025,VOLKSWAGEN,M1,M1,PETROL,M
4752897,VOLKSWAGEN,M1,M1,DIESEL,M
3997650,VOLKSWAGEN,M1,M1,PETROL,M
4850894,VOLKSWAGEN,M1,M1,PETROL,M
4833688,VOLKSWAGEN,M1,M1,DIESEL,M
4796660,VOLKSWAGEN,M1,M1,PETROL,M
1244911,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4734831,VOLKSWAGEN,M1,M1,DIESEL,M
1345770,VOLKSWAGEN,M1,M1,NG-BIOMETHANE,M
1278231,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
1243297,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
1262976,"VOLKSWAGEN, VW",M1,M1,PETROL/ELECTRIC,M
683982,VOLKSWAGEN,M1,M1,DIESEL,M
4773914,VOLKSWAGEN,M1,M1,PETROL,M
1236790,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
3926577,VOLKSWAGEN,M1,M1,DIESEL,M
1239119,"VOLKSWAGEN, VW",M1,M1,PETROL,M
3940531,VOLKSWAGEN,M1,M1,DIESEL,M
4720016,VOLKSWAGEN,M1,M1,DIESEL,M
688833,VOLKSWAGEN,M1,M1,PETROL,M
4742735,VOLKSWAGEN,M1,M1,DIESEL,M
4724608,VOLKSWAGEN,M1,M1,DIESEL,M
1259661,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4789750,VOLKSWAGEN,M1,M1,PETROL,M
1241422,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4799347,VOLKSWAGEN,M1,M1,DIESEL,M
1257261,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4814418,VOLKSWAGEN,M1,M1,DIESEL,M
4824248,VOLKSWAGEN,M1,M1,PETROL,M
1301007,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4864021,VOLKSWAGEN,M1,M1,PETROL,M
4708999,VOLKSWAGEN,M1,M1,DIESEL,M
4776157,VOLKSWAGEN,M1,M1,PETROL,M
1234778,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4836315,VOLKSWAGEN,M1,M1,PETROL,M
4797630,VOLKSWAGEN,M1,M1,PETROL,M
1251175,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
3942882,VOLKSWAGEN,M1,M1,DIESEL,M
1261771,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4808739,VOLKSWAGEN,M1,M1,PETROL,M
1207116,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4778674,VOLKSWAGEN,M1,M1,PETROL,M
615468,VOLKSWAGEN,M1,M1,PETROL,M
700930,VOLKSWAGEN,M1,M1,PETROL,M
4834820,VOLKSWAGEN,M1,M1,PETROL,M
739079,VOLKSWAGEN,M1,M1,PETROL,M
4724439,VOLKSWAGEN,M1,M1,PETROL,M
4863190,VOLKSWAGEN,M1,M1,PETROL,M
4732307,VOLKSWAGEN,M1,M1,DIESEL,M
4721782,VOLKSWAGEN,M1,M1,PETROL,M
4726464,VOLKSWAGEN,M1G,M1G,DIESEL,M
662660,VOLKSWAGEN,M1,M1,PETROL,M
716711,VOLKSWAGEN,M1,M1,PETROL,M
606528,VOLKSWAGEN,M1,M1,PETROL,M
4854381,VOLKSWAGEN,M1,M1,E85,F
726741,VOLKSWAGEN,M1,M1,PETROL,M
2557590,VOLKSWAGEN,M1,M1,DIESEL,M
4818224,VOLKSWAGEN,M1,M1,PETROL,M
4824310,VOLKSWAGEN,M1,M1,PETROL,M
4762701,VOLKSWAGEN,M1,M1,DIESEL,M
4822203,VOLKSWAGEN,M1,M1,PETROL,M
2533736,VOLKSWAGEN,M1,M1,DIESEL,M
4114284,VOLKSWAGEN,M1,M1,PETROL,M
4087050,VOLKSWAGEN,M1,M1,DIESEL,M
4723554,VOLKSWAGEN,M1,M1,DIESEL,M
4778010,VOLKSWAGEN,M1,M1,DIESEL,M
4758295,VOLKSWAGEN,M1,M1,PETROL,M
1250089,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4793562,VOLKSWAGEN,M1,M1,PETROL,M
4710212,VOLKSWAGEN,M1,M1,DIESEL,M
744163,VOLKSWAGEN,M1,M1,DIESEL,M
4830439,VOLKSWAGEN,M1,M1,PETROL,M
1207755,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4825670,VOLKSWAGEN,M1,M1,DIESEL,M
4829575,VOLKSWAGEN,M1,M1,PETROL/ELECTRIC,M
4711632,VOLKSWAGEN,M1,M1,DIESEL,M
4788250,VOLKSWAGEN,M1,M1,PETROL,M
4795691,VOLKSWAGEN,M1,M1,PETROL,M
4116070,VOLKSWAGEN,M1,M1,PETROL,M
4735191,VOLKSWAGEN,M1,M1,PETROL,M
488745,VW,M1,M1,DIESEL,M
4720161,VOLKSWAGEN,M1,M1,DIESEL,M
4786521,VOLKSWAGEN,M1,M1,PETROL,M
4726680,VOLKSWAGEN,M1,M1,PETROL,M
2135810,VOLKSWAGEN,M1,M1,DIESEL,M
4737502,VOLKSWAGEN,M1,M1,DIESEL,M
4727580,VOLKSWAGEN,M1,M1,DIESEL,M
2552583,VOLKSWAGEN,M1,M1,DIESEL,M
415570,VOLKSWAGEN,M1,M1,DIESEL,M
410574,VOLKSWAGEN,M1,M1,DIESEL,M
4792503,VOLKSWAGEN,M1,M1,PETROL,M
1247229,"VOLKSWAGEN, VW",M1,M1,PETROL,M
569975,VOLKSWAGEN,M1,M1,PETROL,M
1291816,"VOLKSWAGEN, VW",M1,M1,PETROL,M
1251529,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4730077,VOLKSWAGEN,M1,M1,DIESEL,M
4751485,VOLKSWAGEN,M1,M1,DIESEL,M
4855726,VOLKSWAGEN,M1,M1,PETROL,M
4886122,FIAT,M1,M1,Diesel,M
4886317,FIAT,M1,M1,Diesel,M
4886741,FIAT,M1,M1,Diesel,M
4886971,FIAT,M1,M1,Diesel,M
4887006,FIAT,M1,M1,Diesel,M
4887034,FIAT,M1,M1,Diesel,M
4893222,FIAT,M1,M1,Diesel,M
4894038,FIAT,M1,M1,Diesel,M
4894576,FIAT,M1,M1,Diesel,M
4895430,FIAT,M1,M1,Diesel,M
4895514,FIAT,M1,M1,Diesel,M
4895548,FIAT,M1,M1,Diesel,M
4895576,FIAT,M1,M1,Diesel,M
4895615,FIAT,M1,M1,Diesel,M
4895621,FIAT,M1,M1,Diesel,M
4895627,FIAT,M1,M1,Diesel,M
4895639,FIAT,M1,M1,Diesel,M
4877041,FIAT,M1,M1,Petrol,M
4877272,FIAT,M1,M1,Petrol,M
4877621,FIAT,M1,M1,Petrol,M
4877651,FIAT,M1,M1,Petrol,M
4877659,FIAT,M1,M1,Petrol,M
4877667,FIAT,M1,M1,Petrol,M
4877862,FIAT,M1,M1,Petrol,M
4877896,FIAT,M1,M1,Petrol,M
4877903,FIAT,M1,M1,Petrol,M
4877929,FIAT,M1,M1,Petrol,M
4877944,FIAT,M1,M1,Petrol,M
4877983,FIAT,M1,M1,Petrol,M
4878007,FIAT,M1,M1,Petrol,M
4878055,FIAT,M1,M1,Petrol,M
4878103,FIAT,M1,M1,Petrol,M
4878188,FIAT,M1,M1,Petrol,M
4878270,FIAT,M1,M1,Petrol,M
4878811,FIAT,M1,M1,Petrol,M
4878845,FIAT,M1,M1,Petrol,M
4878878,FIAT,M1,M1,Petrol,M
4878968,FIAT,M1,M1,Petrol,M
4878983,FIAT,M1,M1,Petrol,M
4879420,FIAT,M1,M1,Petrol,M
4880955,FIAT,M1,M1,Petrol,M
4881454,FIAT,M1,M1,Petrol,M
4882735,FIAT,M1,M1,Petrol,M
4883410,FIAT,M1,M1,Petrol,M
4883438,FIAT,M1,M1,Petrol,M
4883544,FIAT,M1,M1,Petrol,M
4883550,FIAT,M1,M1,Petrol,M
4883556,FIAT,M1,M1,Petrol,M
4883568,FIAT,M1,M1,Petrol,M
4883600,FIAT,M1,M1,Petrol,M
4883628,FIAT,M1,M1,Petrol,M
4883664,FIAT,M1,M1,Petrol,M
4883670,FIAT,M1,M1,Petrol,M
4883677,FIAT,M1,M1,Petrol,M
4883691,FIAT,M1,M1,Petrol,M
4883714,FIAT,M1,M1,Petrol,M
4883720,FIAT,M1,M1,Petrol,M
4883735,FIAT,M1,M1,Petrol,M
4883749,FIAT,M1,M1,Petrol,M
4883827,FIAT,M1,M1,Petrol,M
4883832,FIAT,M1,M1,Petrol,M
4883843,FIAT,M1,M1,Petrol,M
4883867,FIAT,M1,M1,Petrol,M
4883873,FIAT,M1,M1,Petrol,M
4883880,FIAT,M1,M1,Petrol,M
4883886,FIAT,M1,M1,Petrol,M
4883935,FIAT,M1,M1,Petrol,M
4883941,FIAT,M1,M1,Petrol,M
4883955,FIAT,M1,M1,Petrol,M
4883962,FIAT,M1,M1,Petrol,M
4883976,FIAT,M1,M1,Petrol,M
4883982,FIAT,M1,M1,Petrol,M
4883989,FIAT,M1,M1,Petrol,M
4883996,FIAT,M1,M1,Petrol,M
4884003,FIAT,M1,M1,Petrol,M
4884010,FIAT,M1,M1,Petrol,M
4884017,FIAT,M1,M1,Petrol,M
4884030,FIAT,M1,M1,Petrol,M
4884038,FIAT,M1,M1,Petrol,M
4884051,FIAT,M1,M1,Petrol,M
4884065,FIAT,M1,M1,Petrol,M
4884079,FIAT,M1,M1,Petrol,M
4884093,FIAT,M1,M1,Petrol,M
4884100,FIAT,M1,M1,Petrol,M
4884107,FIAT,M1,M1,Petrol,M
4884114,FIAT,M1,M1,Petrol,M
4884121,FIAT,M1,M1,Petrol,M
4884135,FIAT,M1,M1,Petrol,M
4884142,FIAT,M1,M1,Petrol,M
4884149,FIAT,M1,M1,Petrol,M
4884157,FIAT,M1,M1,Petrol,M
4884165,FIAT,M1,M1,Petrol,M
4884179,FIAT,M1,M1,Petrol,M
4884186,FIAT,M1,M1,Petrol,M
4884193,FIAT,M1,M1,Petrol,M
4884199,FIAT,M1,M1,Petrol,M
4884206,FIAT,M1,M1,Petrol,M
4884214,FIAT,M1,M1,Petrol,M
4884220,FIAT,M1,M1,Petrol,M
4884231,FIAT,M1,M1,Petrol,M
4884237,FIAT,M1,M1,Petrol,M
4884243,FIAT,M1,M1,Petrol,M
4884249,FIAT,M1,M1,Petrol,M
4884256,FIAT,M1,M1,Petrol,M
4884261,FIAT,M1,M1,Petrol,M
4884268,FIAT,M1,M1,Petrol,M
4884275,FIAT,M1,M1,Petrol,M
4884282,FIAT,M1,M1,Petrol,M
4884289,FIAT,M1,M1,Petrol,M
4884296,FIAT,M1,M1,Petrol,M
4884302,FIAT,M1,M1,Petrol,M
4884310,FIAT,M1,M1,Petrol,M
4884317,FIAT,M1,M1,Petrol,M
4884324,FIAT,M1,M1,Petrol,M
4884331,FIAT,M1,M1,Petrol,M
4884346,FIAT,M1,M1,Petrol,M
4884353,FIAT,M1,M1,Petrol,M
4884360,FIAT,M1,M1,Petrol,M
4884366,FIAT,M1,M1,Petrol,M
4884380,FIAT,M1,M1,Petrol,M
4884396,FIAT,M1,M1,Petrol,M
4884401,FIAT,M1,M1,Petrol,M
4884413,FIAT,M1,M1,Petrol,M
4884420,FIAT,M1,M1,Petrol,M
4884426,FIAT,M1,M1,Petrol,M
4884438,FIAT,M1,M1,Petrol,M
4884443,FIAT,M1,M1,Petrol,M
4884448,FIAT,M1,M1,Petrol,M
4884453,FIAT,M1,M1,Petrol,M
4884459,FIAT,M1,M1,Petrol,M
4884464,FIAT,M1,M1,Petrol,M
4884470,FIAT,M1,M1,Petrol,M
4884476,FIAT,M1,M1,Petrol,M
4884482,FIAT,M1,M1,Petrol,M
4884488,FIAT,M1,M1,Petrol,M
4884494,FIAT,M1,M1,Petrol,M
4884500,FIAT,M1,M1,Petrol,M
4884506,FIAT,M1,M1,Petrol,M
4884512,FIAT,M1,M1,Petrol,M
4884518,FIAT,M1,M1,Petrol,M
4884523,FIAT,M1,M1,Petrol,M
4884534,FIAT,M1,M1,Petrol,M
4884540,FIAT,M1,M1,Petrol,M
4884547,FIAT,M1,M1,Petrol,M
4884553,FIAT,M1,M1,Petrol,M
4884559,FIAT,M1,M1,Petrol,M
4884565,FIAT,M1,M1,Petrol,M
4884572,FIAT,M1,M1,Petrol,M
4884577,FIAT,M1,M1,Petrol,M
4884583,FIAT,M1,M1,Petrol,M
4884589,FIAT,M1,M1,Petrol,M
4884595,FIAT,M1,M1,Petrol,M
4884600,FIAT,M1,M1,Petrol,M
4884606,FIAT,M1,M1,Petrol,M
4884612,FIAT,M1,M1,Petrol,M
4884618,FIAT,M1,M1,Petrol,M
4884632,FIAT,M1,M1,Petrol,M
4499897,BMW,M1,M1,Diesel,M
4499903,BMW,M1,M1,Diesel,M
4499909,BMW,M1,M1,Diesel,M
4499915,BMW,M1,M1,Diesel,M
4499921,BMW,M1,M1,Diesel,M
4499927,BMW,M1,M1,Diesel,M
4499971,BMW,M1,M1,Diesel,M
4499980,BMW,M1,M1,Diesel,M
4499987,BMW,M1,M1,Diesel,M
4499994,BMW,M1,M1,Diesel,M
4500001,BMW,M1,M1,Diesel,M
4500007,BMW,M1,M1,Diesel,M
4500014,BMW,M1,M1,Diesel,M
4500022,BMW,M1,M1,Diesel,M
4500029,BMW,M1,M1,Diesel,M
4500037,BMW,M1,M1,Diesel,M
4500045,BMW,M1,M1,Diesel,M
4500053,BMW,M1,M1,Diesel,M
4500060,BMW,M1,M1,Diesel,M
4500069,BMW,M1,M1,Diesel,M
4500077,BMW,M1,M1,Diesel,M
4500085,BMW,M1,M1,Diesel,M
4500091,BMW,M1,M1,Diesel,M
4500099,BMW,M1,M1,Diesel,M
4500108,BMW,M1,M1,Diesel,M
4500116,BMW,M1,M1,Diesel,M
4500124,BMW,M1,M1,Diesel,M
4500131,BMW,M1,M1,Diesel,M
4500138,BMW,M1,M1,Diesel,M
4504177,BMW,M1,M1,Diesel,M
4504185,BMW,M1,M1,Diesel,M
4504193,BMW,M1,M1,Diesel,M
4504201,BMW,M1,M1,Diesel,M
4504209,BMW,M1,M1,Diesel,M
4504217,BMW,M1,M1,Diesel,M
4667958,FORD,M1,M1,Diesel,M
4667961,FORD,M1,M1,Diesel,M
4667962,FORD,M1,M1,Petrol,M
4667964,FORD,M1,M1,Diesel,M
4667966,FORD,M1,M1,Diesel,M
4667968,FORD,M1,M1,Petrol,M
4667970,FORD,M1,M1,Diesel,M
4667971,FORD,M1,M1,Diesel,M
4667975,FORD,M1,M1,Diesel,M
4667976,FORD,M1,M1,Diesel,M
4667977,FORD,M1,M1,Diesel,M
4667981,FORD,M1,M1,Petrol,M
4667982,FORD,M1,M1,Diesel,M
4667984,FORD,M1,M1,Diesel,M
4667987,FORD,M1,M1,Petrol,M
4667988,FORD,M1,M1,Diesel,M
4667991,FORD,M1,M1,Petrol,M
4667993,FORD,M1,M1,Petrol,M
4667994,FORD,M1,M1,Diesel,M
4667997,FORD,M1,M1,Diesel,M
4667999,FORD,M1,M1,Petrol,M
4668000,FORD,M1,M1,Diesel,M
4668002,FORD,M1,M1,Diesel,M
4668005,FORD,M1,M1,Petrol,M
4668006,FORD,M1,M1,Petrol,M
4668008,FORD,M1,M1,Diesel,M
4668009,FORD,M1,M1,Diesel,M
4668012,FORD,M1,M1,Petrol,M
4668013,FORD,M1,M1,Diesel,M
4668015,FORD,M1,M1,Diesel,M
4668016,FORD,M1,M1,Diesel,M
4668018,FORD,M1,M1,Petrol,M
4668021,FORD,M1,M1,Petrol,M
4668022,FORD,M1,M1,Diesel,M
4668024,FORD,M1,M1,Diesel,M
4668025,FORD,M1,M1,Diesel,M
4668026,FORD,M1,M1,Diesel,M
4668028,FORD,M1,M1,Petrol,M
4668029,FORD,M1,M1,Diesel,M
4668032,FORD,M1,M1,Diesel,M
4668033,FORD,M1,M1,Diesel,M
4668034,FORD,M1,M1,Diesel,M
4668036,FORD,M1,M1,Diesel,M
4668037,FORD,M1,M1,Diesel,M
4668039,FORD,M1,M1,Diesel,M
4668040,FORD,M1,M1,Diesel,M
4668042,FORD,M1,M1,Diesel,M
4668045,FORD,M1,M1,Petrol,M
4668046,FORD,M1,M1,Diesel,M
4668047,FORD,M1,M1,Diesel,M
4668048,FORD,M1,M1,Diesel,M
4668049,FORD,M1,M1,Diesel,M
4668053,FORD,M1,M1,Petrol,M
4668054,FORD,M1,M1,Petrol,M
4668055,FORD,M1,M1,Diesel,M
4668056,FORD,M1,M1,Diesel,M
4668057,FORD,M1,M1,Petrol,M
4668061,FORD,M1,M1,Petrol,M
4668062,FORD,M1,M1,Diesel,M
4668063,FORD,M1,M1,Petrol,M
4668065,FORD,M1,M1,Diesel,M
4668066,FORD,M1,M1,Diesel,M
4668068,FORD,M1,M1,Petrol,M
4668070,FORD,M1,M1,Diesel,M
4668071,FORD,M1,M1,Petrol,M
4668073,FORD,M1,M1,Diesel,M
4668074,FORD,M1,M1,Diesel,M
4668077,FORD,M1,M1,Petrol,M
4668078,FORD,M1,M1,Diesel,M
4668079,FORD,M1,M1,Petrol,M
4668080,FORD,M1,M1,Diesel,M
4668081,FORD,M1,M1,Diesel,M
4668085,FORD,M1,M1,Diesel,M
4668086,FORD,M1,M1,Diesel,M
4668087,FORD,M1,M1,Diesel,M
4668088,FORD,M1,M1,Petrol,M
4668089,FORD,M1,M1,Petrol,M
4668093,FORD,M1,M1,Diesel,M
4668094,FORD,M1,M1,Diesel,M
4668095,FORD,M1,M1,Petrol,M
4668096,FORD,M1,M1,Diesel,M
4668097,FORD,M1,M1,Petrol,M
4668101,FORD,M1,M1,Petrol,M
4668102,FORD,M1,M1,Petrol,M
4668103,FORD,M1,M1,Petrol,M
4668104,FORD,M1,M1,Petrol,M
4668106,FORD,M1,M1,Diesel,M
4668108,FORD,M1,M1,Diesel,M
4668110,FORD,M1,M1,Petrol,M
4668111,FORD,M1,M1,Diesel,M
4668112,FORD,M1,M1,Petrol,M
4668113,FORD,M1,M1,Diesel,M
4668116,FORD,M1,M1,Diesel,M
4668118,FORD,M1,M1,Diesel,M
4668119,FORD,M1,M1,Diesel,M
4668120,FORD,M1,M1,Petrol,M
4668121,FORD,M1,M1,Petrol,M
4668123,FORD,M1,M1,Petrol,M
4668126,FORD,M1,M1,Diesel,M
4668127,FORD,M1,M1,Petrol,M
4668128,FORD,M1,M1,Petrol,M
4668129,FORD,M1,M1,Petrol,M
4668133,FORD,M1,M1,Petrol,M
4668134,FORD,M1,M1,Petrol,M
4668135,FORD,M1,M1,Diesel,M
4668136,FORD,M1,M1,Petrol,M
4668138,FORD,M1,M1,Petrol,M
4668140,FORD,M1,M1,Diesel,M
4668142,FORD,M1,M1,Petrol,M
4668143,FORD,M1,M1,Diesel,M
4668144,FORD,M1,M1,Petrol,M
4668145,FORD,M1,M1,Diesel,M
4668148,FORD,M1,M1,Petrol,M
4668150,FORD,M1,M1,Diesel,M
4668151,FORD,M1,M1,Diesel,M
4668152,FORD,M1,M1,Petrol,M
4668153,FORD,M1,M1,Petrol,M
4668156,FORD,M1,M1,Diesel,M
4668158,FORD,M1,M1,Petrol,M
4668159,FORD,M1,M1,Diesel,M
4668160,FORD,M1,M1,Petrol,M
4668161,FORD,M1,M1,Petrol,M
4668164,FORD,M1,M1,Petrol,M
4668165,FORD,M1,M1,Diesel,M
4668167,FORD,M1,M1,Diesel,M
4668168,FORD,M1,M1,Petrol,M
4668169,FORD,M1,M1,Petrol,M
4668172,FORD,M1,M1,Petrol,M
4668173,FORD,M1,M1,Diesel,M
4668175,FORD,M1,M1,Diesel,M
4668176,FORD,M1,M1,Petrol,M
4668177,FORD,M1,M1,Diesel,M
4668179,FORD,M1,M1,Petrol,M
4668182,FORD,M1,M1,Petrol,M
4668183,FORD,M1,M1,Diesel,M
4668184,FORD,M1,M1,Diesel,M
4668185,FORD,M1,M1,Petrol,M
4668188,FORD,M1,M1,Petrol,M
4668190,FORD,M1,M1,Petrol,M
4668191,FORD,M1,M1,Petrol,M
4668192,FORD,M1,M1,Petrol,M
4668193,FORD,M1,M1,Petrol,M
4668196,FORD,M1,M1,Petrol,M
4668197,FORD,M1,M1,Diesel,M
4668199,FORD,M1,M1,Diesel,M
4668200,FORD,M1,M1,Petrol,M
4668201,FORD,M1,M1,Petrol,M
4668204,FORD,M1,M1,Diesel,M
4668205,FORD,M1,M1,Diesel,M
4668207,FORD,M1,M1,Diesel,M
4668208,FORD,M1,M1,Petrol,M
4668209,FORD,M1,M1,Petrol,M
4668212,FORD,M1,M1,Diesel,M
4668213,FORD,M1,M1,Diesel,M
4668215,FORD,M1,M1,Diesel,M
4668216,FORD,M1,M1,Petrol,M
4668217,FORD,M1,M1,Petrol,M
4668220,FORD,M1,M1,Diesel,M
4668221,FORD,M1,M1,Petrol,M
4668223,FORD,M1,M1,Petrol,M
4668224,FORD,M1,M1,Diesel,M
4668225,FORD,M1,M1,Petrol,M
4668228,FORD,M1,M1,Diesel,M
4668230,FORD,M1,M1,Petrol,M
4668231,FORD,M1,M1,Diesel,M
4668232,FORD,M1,M1,Diesel,M
4668234,FORD,M1,M1,Petrol,M
4668236,FORD,M1,M1,Petrol,M
4668238,FORD,M1,M1,Diesel,M
4668239,FORD,M1,M1,Diesel,M
4668240,FORD,M1,M1,Diesel,M
4668242,FORD,M1,M1,Diesel,M
4668243,FORD,M1,M1,Petrol,M
4668245,FORD,M1,M1,Petrol,M
4668247,FORD,M1,M1,Diesel,M
4668248,FORD,M1,M1,Diesel,M
402744,VOLKSWAGEN,M1,M1,DIESEL,M
1298041,"VOLKSWAGEN, VW",M1,M1,PETROL,M
631536,VOLKSWAGEN,M1,M1,PETROL,M
1231327,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
721049,VOLKSWAGEN,M1,M1,PETROL,M
4730137,VOLKSWAGEN,M1,M1,DIESEL,M
1253420,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
1242657,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4758200,VOLKSWAGEN,M1,M1,PETROL,M
4819769,VOLKSWAGEN,M1,M1,PETROL,M
408087,VOLKSWAGEN,M1,M1,DIESEL,M
4103378,VOLKSWAGEN,M1,M1,PETROL,M
731893,VOLKSWAGEN,M1,M1,PETROL,M
406843,VOLKSWAGEN,M1,M1,DIESEL,M
1229758,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4862201,VOLKSWAGEN,M1,M1,PETROL,M
4753786,VOLKSWAGEN,M1G,M1G,DIESEL,M
4768147,VOLKSWAGEN,M1,M1,DIESEL,M
4829328,VOLKSWAGEN,M1,M1,PETROL,M
1294027,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4805141,VOLKSWAGEN,M1,M1,DIESEL,M
4787240,VOLKSWAGEN,M1,M1,PETROL,M
1235949,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4830683,VOLKSWAGEN,M1,M1,DIESEL,M
4849291,VOLKSWAGEN,M1,M1,PETROL,M
4732373,VOLKSWAGEN,M1,M1,PETROL,M
4816881,VOLKSWAGEN,M1,M1,DIESEL,M
1247843,"VOLKSWAGEN, VW",M1,M1,PETROL,M
555062,VOLKSWAGEN,M1,M1,DIESEL,M
4755337,VOLKSWAGEN,M1,M1,PETROL,M
4762680,VOLKSWAGEN,M1,M1,DIESEL,M
4833005,VOLKSWAGEN,M1,M1,PETROL,M
1273854,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
403811,VOLKSWAGEN,M1,M1,PETROL,M
4824646,VOLKSWAGEN,M1,M1,DIESEL,M
1222736,"VOLKSWAGEN, VW",M1,M1,PETROL,M
3983109,VOLKSWAGEN,M1,M1,DIESEL,M
1281542,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4734707,VOLKSWAGEN,M1G,M1,DIESEL,M
415836,VOLKSWAGEN,M1,M1,DIESEL,M
4824425,VOLKSWAGEN,M1,M1,DIESEL,M
4021412,VOLKSWAGEN,M1,M1,PETROL,M
1236143,"VOLKSWAGEN, VW",M1,M1,PETROL,M
401435,VOLKSWAGEN,M1,M1,DIESEL,M
1277177,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
561654,VOLKSWAGEN,M1,M1,DIESEL,M
4755242,VOLKSWAGEN,M1,M1,DIESEL,M
1225478,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4731241,VOLKSWAGEN,M1,M1,DIESEL,M
1274723,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4842575,VOLKSWAGEN,M1,M1,DIESEL,M
1245198,"VOLKSWAGEN, VW",M1,M1,PETROL,M
1228239,"VOLKSWAGEN, VW",M1,M1,NG-BIOMETHANE,M
1224541,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4853996,VOLKSWAGEN,M1,M1,PETROL,M
4841714,VOLKSWAGEN,M1,M1,DIESEL,M
4802314,VOLKSWAGEN,M1,M1,PETROL,M
1265190,"VOLKSWAGEN, VW",M1,M1,PETROL,M
4840882,VOLKSWAGEN,M1,M1,PETROL,M
4749765,VOLKSWAGEN,M1,M1,PETROL,M
2127316,VOLKSWAGEN,M1G,M1G,DIESEL,M
4781744,VOLKSWAGEN,M1,M1,PETROL,M
1219658,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
1221687,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4806326,VOLKSWAGEN,M1,M1,DIESEL,M
4806057,VOLKSWAGEN,M1,M1,PETROL,M
4839336,VOLKSWAGEN,M1,M1,DIESEL,M
740731,VOLKSWAGEN,M1,M1,DIESEL,M
4116121,VOLKSWAGEN,M1,M1,PETROL,M
4838072,VOLKSWAGEN,M1,M1,PETROL,M
679858,VOLKSWAGEN,M1,M1,PETROL,M
4847308,VOLKSWAGEN,M1,M1,DIESEL,M
1258047,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4853342,VOLKSWAGEN,M1,M1,PETROL,M
4085181,VOLKSWAGEN,M1,M1,PETROL,M
4087428,VOLKSWAGEN,M1,M1,DIESEL,M
4741750,VOLKSWAGEN,M1G,M1G,DIESEL,M
576161,VOLKSWAGEN,M1,M1,PETROL,M
4801446,VOLKSWAGEN,M1,M1,DIESEL,M
4788658,VOLKSWAGEN,M1,M1,PETROL,M
4820136,VOLKSWAGEN,M1,M1,PETROL,M
4707722,VOLKSWAGEN,M1,M1,DIESEL,M
4711351,VOLKSWAGEN,M1,M1,DIESEL,M
4780216,VOLKSWAGEN,M1,M1,PETROL,M
4756835,VOLKSWAGEN,M1,M1,PETROL,M
4774745,VOLKSWAGEN,M1,M1,PETROL,M
584094,VOLKSWAGEN,M1,M1,PETROL,M
2193532,VOLKSWAGEN,M1,M1,DIESEL,M
2137827,VOLKSWAGEN,M1G,M1G,DIESEL,M
633979,VOLKSWAGEN,M1,M1,DIESEL,M
4814318,VOLKSWAGEN,M1,M1,PETROL,M
4815550,VOLKSWAGEN,M1,M1,DIESEL,M
2109475,VOLKSWAGEN,M1,M1,PETROL,M
1273225,"VOLKSWAGEN, VW",M1,M1,DIESEL,M
4859345,VOLKSWAGEN,M1,M1,PETROL,M
1275981,"VOLKSWAGEN, VW",M1,M1,PETROL,M
