,ID,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Engine Capacity (cm3),Engine Power (KW)
353,4003450,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
354,4003040,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
355,4002932,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
356,4003056,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
357,4003063,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
358,4003072,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
359,4003080,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
360,4003088,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
361,4003096,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
362,4003104,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
363,2459215,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
364,2459220,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
365,2459341,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
366,2459347,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
367,2459352,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
368,2459360,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
369,2459365,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
370,2459371,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
371,2459376,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
372,2459382,1662.0,128.0,2705.0,1597.0,1597.0,1598.0,96.0
373,2459389,1735.0,146.0,2705.0,1597.0,1597.0,1995.0,130.0
374,2459394,1829.0,156.0,2705.0,1597.0,1597.0,1995.0,130.0
375,2459490,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
376,2459496,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
377,2459526,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
378,2459532,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
379,2459539,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
380,2459544,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
381,2459628,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
382,2459633,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
383,2459664,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
384,2459672,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
385,2459676,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
386,2459683,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
387,2459760,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
388,2459766,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
389,2459771,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
390,2459778,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
391,2459845,1280.0,90.0,2589.0,1509.0,1509.0,1461.0,81.0
392,2459923,1068.0,108.0,2492.0,1455.0,1455.0,898.0,66.0
393,2459930,1068.0,108.0,2492.0,1455.0,1455.0,898.0,66.0
394,2459954,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
395,2459961,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
396,2459968,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
397,2459982,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
398,2460043,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
399,2460049,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
400,2460056,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
401,2460110,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
402,2460117,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
403,2460189,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
404,2460193,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
405,2460200,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
406,2460205,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
407,2460224,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
408,2460231,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
409,2460266,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
410,2460271,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
411,2460279,1395.0,112.0,2697.0,1521.0,1521.0,1461.0,66.0
412,2460307,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
413,2460314,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
414,2460321,1275.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
415,4588926,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
416,4588928,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
417,4588929,1420.0,106.0,2699.0,1555.0,1555.0,1461.0,80.0
418,4588930,1395.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
419,4588931,2010.0,163.0,3430.0,1670.0,1670.0,2143.0,120.0
420,4588934,1735.0,119.0,2873.0,1605.0,1605.0,1950.0,143.0
421,4588935,1830.0,126.0,2873.0,1605.0,1605.0,1950.0,143.0
422,4588936,1420.0,106.0,2699.0,1555.0,1555.0,1461.0,80.0
423,4588937,1425.0,129.0,2699.0,1555.0,1555.0,1595.0,75.0
424,4588938,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
425,4588941,1735.0,119.0,2873.0,1605.0,1605.0,1950.0,143.0
426,4588942,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
427,4588943,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
428,4588944,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
429,4588948,2010.0,158.0,3430.0,1670.0,1670.0,2143.0,100.0
430,4588949,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
431,4588950,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
432,4588951,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
433,4588953,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
434,4588956,2010.0,158.0,3430.0,1670.0,1670.0,2143.0,100.0
435,4588957,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
436,4588958,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
437,4588959,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
438,4588962,2102.0,174.0,3430.0,1670.0,1670.0,2143.0,140.0
439,4588963,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
440,4588964,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
441,4588966,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
442,4588967,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
443,4588970,1910.0,164.0,3430.0,1670.0,1670.0,1598.0,84.0
444,4588971,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
445,4588973,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
446,4588974,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
447,4588975,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
448,4588977,2010.0,163.0,3430.0,1670.0,1670.0,2143.0,120.0
449,4588978,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
450,4588981,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
451,4588982,1420.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
452,4588983,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
453,4588985,1395.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
454,4588986,2037.0,153.0,3430.0,1670.0,1670.0,2143.0,140.0
455,4588989,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
456,4588990,1420.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
457,4588992,1830.0,126.0,2873.0,1605.0,1605.0,1950.0,143.0
458,4588993,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
459,4588994,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
460,4588995,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
461,4588999,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
462,4589000,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
463,4589001,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
464,4589002,1425.0,129.0,2699.0,1555.0,1555.0,1595.0,75.0
465,4589003,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
466,4589006,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
467,4589008,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
468,4589009,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
469,4589010,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
470,4589012,1735.0,119.0,2873.0,1605.0,1605.0,1950.0,143.0
471,4589014,1420.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
472,4589016,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
473,4589017,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
474,4589018,1395.0,126.0,2699.0,1555.0,1555.0,1595.0,75.0
475,4589019,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
476,4589023,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
477,4589024,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
478,4589025,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
479,4589026,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
480,4589027,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
481,4589031,1420.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
482,4589032,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
483,4589033,1425.0,129.0,2699.0,1555.0,1555.0,1595.0,75.0
484,4589034,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
485,4589035,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
486,4589039,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
487,4589040,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
488,4589041,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
489,4589042,1395.0,126.0,2699.0,1555.0,1555.0,1595.0,75.0
490,4589043,1735.0,119.0,2873.0,1605.0,1605.0,1950.0,143.0
491,4589047,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
492,4589048,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
493,4589049,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
494,4589050,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
495,4589051,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
496,4589055,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
497,4589056,1420.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
498,4589057,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
499,4589058,1425.0,129.0,2699.0,1555.0,1555.0,1595.0,75.0
500,4589059,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
501,4589063,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
502,4589064,1450.0,107.0,2699.0,1551.0,1551.0,1461.0,80.0
503,4589065,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
504,4589066,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
505,4589067,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
506,4589070,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
507,4589071,1420.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
508,4589072,1395.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
509,4589073,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
510,4589074,1735.0,119.0,2873.0,1605.0,1605.0,1950.0,143.0
511,4589077,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
512,4589078,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
513,4589079,1420.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
514,4589080,1395.0,126.0,2699.0,1555.0,1555.0,1595.0,75.0
515,4589081,1735.0,119.0,2873.0,1605.0,1605.0,1950.0,143.0
516,4589084,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
517,4589085,2037.0,153.0,3430.0,1670.0,1670.0,2143.0,140.0
518,4589086,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
519,4589087,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
520,4589088,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
521,4589091,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
522,4589092,2010.0,158.0,3430.0,1670.0,1670.0,2143.0,100.0
523,4589093,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
524,4589094,1425.0,132.0,2699.0,1555.0,1555.0,1595.0,75.0
525,4589095,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
526,4589098,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
527,4589099,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
528,4589100,1420.0,106.0,2699.0,1555.0,1555.0,1461.0,80.0
529,4589101,1425.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
530,4589103,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
531,4589105,1830.0,126.0,2873.0,1605.0,1605.0,1950.0,143.0
532,4589106,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
533,4589107,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
534,4589108,1395.0,127.0,2699.0,1555.0,1555.0,1595.0,75.0
535,4589110,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
536,4589112,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
537,4589113,2010.0,163.0,3430.0,1670.0,1670.0,2143.0,120.0
538,4589114,1420.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
539,4589115,1425.0,129.0,2699.0,1555.0,1555.0,1595.0,75.0
540,4589116,1735.0,119.0,2873.0,1599.0,1599.0,1950.0,143.0
541,4589119,1830.0,126.0,2873.0,1599.0,1599.0,1950.0,143.0
542,4589120,2010.0,153.0,3430.0,1670.0,1670.0,2143.0,120.0
543,4589121,1450.0,104.0,2699.0,1555.0,1555.0,1461.0,80.0
544,1195788,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
545,1195796,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
546,1195805,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
547,1195814,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
548,1195823,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
549,1195830,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
550,1195839,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
551,1195847,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
552,1195856,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
553,1195865,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
554,1195871,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
555,1195877,1469.0,103.0,2712.0,1580.0,1583.0,1598.0,96.0
556,1195884,1488.0,105.0,2712.0,1574.0,1577.0,1598.0,96.0
557,1195894,1488.0,105.0,2712.0,1574.0,1577.0,1598.0,96.0
558,1195903,1488.0,105.0,2712.0,1574.0,1577.0,1598.0,96.0
559,1195911,1488.0,105.0,2712.0,1574.0,1577.0,1598.0,96.0
560,1195921,1488.0,105.0,2712.0,1574.0,1577.0,1598.0,96.0
561,1195929,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
562,1195932,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
563,1195941,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
564,1195950,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
565,1195959,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
566,1195967,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
567,1195976,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
568,1195987,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
569,1195993,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
570,1196003,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
571,1196011,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
572,1196019,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
573,1196026,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
574,1196033,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
575,1196045,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
576,1196053,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
577,1196061,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
578,1196069,1333.0,122.0,2670.0,1580.0,1583.0,1197.0,97.0
579,1196077,1345.0,124.0,2670.0,1574.0,1577.0,1197.0,97.0
580,1196085,1345.0,124.0,2670.0,1574.0,1577.0,1197.0,97.0
581,1196089,1345.0,124.0,2670.0,1574.0,1577.0,1197.0,97.0
582,1196097,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
583,1196103,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
584,1196110,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
585,1196120,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
586,1196127,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
587,1196135,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
588,1196146,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
589,1196151,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
590,1196157,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
591,1196166,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
592,1196175,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
593,1196184,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
594,1196193,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
595,1196199,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
596,1196208,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
597,1196216,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
598,1196226,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
599,1196234,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
600,1196242,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
601,1196248,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
602,1196255,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
603,1196265,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
604,1196273,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
605,1196281,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
606,1196291,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
607,1196296,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
608,1196304,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
609,1196312,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
610,1196318,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
611,1196324,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
612,1196332,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
613,1196341,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
614,1196346,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
615,1196353,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
616,1196363,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
617,1196373,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
618,1196382,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
619,1196391,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
620,1196400,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
621,1196409,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
622,1196418,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
623,1196426,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
624,1196434,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
625,1196441,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
626,1196453,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
627,1196457,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
628,1196465,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
629,1196475,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
630,1196485,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
631,1196492,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
632,1196500,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
633,1196509,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
634,1196515,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
635,1196520,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
636,1196528,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
637,1196536,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
638,1196543,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
639,1196550,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
640,1196556,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
641,1196589,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
642,1196599,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
643,1196609,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
644,1196618,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
645,1196625,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
646,1196633,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
647,1196643,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
648,1196651,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
649,1196657,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
650,1196665,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
651,1196673,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
652,1196683,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
653,1196690,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
654,1196695,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
655,1196702,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
656,1196710,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
657,1196718,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
658,1196724,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
659,1196731,1280.0,119.0,2670.0,1580.0,1583.0,1197.0,97.0
660,1196741,1328.0,123.0,2670.0,1574.0,1577.0,1197.0,97.0
661,1196749,1328.0,123.0,2670.0,1574.0,1577.0,1197.0,97.0
662,1196756,1328.0,123.0,2670.0,1574.0,1577.0,1197.0,97.0
663,1196765,1328.0,123.0,2670.0,1574.0,1577.0,1197.0,97.0
664,1196773,1328.0,123.0,2670.0,1574.0,1577.0,1197.0,97.0
665,1196782,1328.0,123.0,2670.0,1574.0,1577.0,1197.0,97.0
666,1196790,1328.0,123.0,2670.0,1574.0,1577.0,1197.0,97.0
667,1196798,1328.0,123.0,2670.0,1574.0,1577.0,1197.0,97.0
668,1196803,1280.0,120.0,2670.0,1580.0,1583.0,1197.0,74.0
669,1196810,1280.0,120.0,2670.0,1580.0,1583.0,1197.0,74.0
670,1196820,1280.0,120.0,2670.0,1580.0,1583.0,1197.0,74.0
671,1196828,1280.0,120.0,2670.0,1580.0,1583.0,1197.0,74.0
672,1196839,1280.0,120.0,2670.0,1580.0,1583.0,1197.0,74.0
673,1196847,1280.0,120.0,2670.0,1580.0,1583.0,1197.0,74.0
674,1196852,1280.0,120.0,2670.0,1580.0,1583.0,1197.0,74.0
675,1196858,1280.0,120.0,2670.0,1580.0,1583.0,1197.0,74.0
676,1196865,1280.0,120.0,2670.0,1580.0,1583.0,1197.0,74.0
677,1216379,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
678,1216387,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
679,1216393,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
680,1216403,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
681,1216409,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
682,1216414,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
683,1216421,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
684,1216425,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
685,1216432,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
686,1216439,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
687,1216447,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
688,1216456,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
689,1216463,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
690,1216469,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
691,1216477,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
692,1216486,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
693,1216492,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
694,1216498,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
695,1216507,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
696,1216515,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
697,1216523,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
698,1216529,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
699,1216539,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
700,1216545,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
701,1216551,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
702,1216558,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
703,1216568,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
704,1216576,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
705,1216583,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
706,1216589,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
707,1216596,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
708,1216603,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
709,4001336,1089.0,116.0,2469.0,1465.0,1457.0,1197.0,66.0
